date,datetime,cash_type,card,money,coffee_name,es_outlier,mes,año,dia_semana,es_fin_semana,temporada
2019-09-29,2019-09-29 12:04:05.478,card,ANON-2019-5932-2148,27.5,Americano with Milk,False,9,2019,6,True,Otoño
2019-09-29,2019-09-29 13:35:19.374,card,ANON-2019-9267-2890,35.2,Americano with Milk,False,9,2019,6,True,Otoño
2019-09-29,2019-09-29 16:51:43.118,card,ANON-2019-9691-1322,32.0,Latte,False,9,2019,6,True,Otoño
2019-09-29,2019-09-29 20:11:30.081,card,ANON-2019-8779-1094,29.3,Americano with Milk,False,9,2019,6,True,Otoño
2019-09-29,2019-09-29 20:27:54.374,card,ANON-2019-2279-1894,29.2,Americano,False,9,2019,6,True,Otoño
2019-09-30,2019-09-30 03:40:54.014,cash,PAGO-EFECTIVO,34.0,Latte,False,9,2019,0,False,Otoño
2019-09-30,2019-09-30 07:26:33.017,card,ANON-2019-2320-0760,28.0,Cappuccino,False,9,2019,0,False,Otoño
2019-09-30,2019-09-30 07:46:44.552,cash,PAGO-EFECTIVO,25.3,Americano,False,9,2019,0,False,Otoño
2019-09-30,2019-09-30 09:36:19.028,card,ANON-2019-6906-3153,38.4,Hot Chocolate,False,9,2019,0,False,Otoño
2019-09-30,2019-09-30 09:47:15.627,card,ANON-2019-8796-2538,32.9,Cappuccino,False,9,2019,0,False,Otoño
2019-09-30,2019-09-30 10:16:52.513,card,ANON-2019-6713-1146,25.9,Cocoa,False,9,2019,0,False,Otoño
2019-09-30,2019-09-30 11:00:31.880,card,ANON-2019-2644-2304,35.3,Cappuccino,False,9,2019,0,False,Otoño
2019-09-30,2019-09-30 11:24:11.728,card,ANON-2019-4852-3945,38.8,Latte,False,9,2019,0,False,Otoño
2019-09-30,2019-09-30 12:52:17.035,cash,PAGO-EFECTIVO,25.7,Americano,False,9,2019,0,False,Otoño
2019-09-30,2019-09-30 20:36:56.431,cash,PAGO-EFECTIVO,33.0,Latte,False,9,2019,0,False,Otoño
2019-09-30,2019-09-30 21:52:02.292,cash,PAGO-EFECTIVO,21.1,Cortado,False,9,2019,0,False,Otoño
2019-10-01,2019-10-01 01:48:52.541,card,ANON-2019-4288-1128,37.2,Latte,False,10,2019,1,False,Otoño
2019-10-01,2019-10-01 04:19:30.040,cash,PAGO-EFECTIVO,35.1,Cappuccino,False,10,2019,1,False,Otoño
2019-10-01,2019-10-01 04:24:50.758,card,ANON-2019-1600-1381,32.6,Hot Chocolate,False,10,2019,1,False,Otoño
2019-10-01,2019-10-01 05:09:08.372,card,ANON-2019-7118-0052,35.1,Latte,False,10,2019,1,False,Otoño
2019-10-01,2019-10-01 05:49:55.290,card,ANON-2019-6228-0584,32.0,Americano with Milk,False,10,2019,1,False,Otoño
2019-10-01,2019-10-01 06:56:27.486,card,ANON-2019-3815-2726,34.5,Latte,False,10,2019,1,False,Otoño
2019-10-01,2019-10-01 08:45:02.198,card,ANON-2019-2188-0089,33.6,Americano with Milk,True,10,2019,1,False,Otoño
2019-10-01,2019-10-01 11:34:57.771,card,ANON-2019-7690-0260,29.3,Americano with Milk,False,10,2019,1,False,Otoño
2019-10-01,2019-10-01 15:33:56.126,card,ANON-2019-2219-2609,42.1,Hot Chocolate,False,10,2019,1,False,Otoño
2019-10-01,2019-10-01 16:14:15.248,card,ANON-2019-1282-0214,35.8,Cocoa,False,10,2019,1,False,Otoño
2019-10-01,2019-10-01 19:06:24.074,card,ANON-2019-5018-3326,23.2,Cortado,False,10,2019,1,False,Otoño
2019-10-02,2019-10-02 00:14:17.097,cash,PAGO-EFECTIVO,29.7,Americano,False,10,2019,2,False,Otoño
2019-10-02,2019-10-02 00:16:13.493,card,ANON-2019-2610-1928,38.4,Hot Chocolate,False,10,2019,2,False,Otoño
2019-10-02,2019-10-02 02:10:49.454,cash,PAGO-EFECTIVO,35.5,Latte,False,10,2019,2,False,Otoño
2019-10-02,2019-10-02 05:06:15.868,card,ANON-2019-2275-0421,25.4,Americano,False,10,2019,2,False,Otoño
2019-10-02,2019-10-02 06:18:18.678,card,ANON-2019-2169-1572,37.0,Cocoa,False,10,2019,2,False,Otoño
2019-10-02,2019-10-02 06:18:20.788,card,ANON-2019-9770-2090,35.7,Hot Chocolate,False,10,2019,2,False,Otoño
2019-10-02,2019-10-02 08:21:17.473,card,ANON-2019-1752-0969,29.0,Americano with Milk,False,10,2019,2,False,Otoño
2019-10-02,2019-10-02 09:32:00.102,card,ANON-2019-2208-3185,34.6,Latte,False,10,2019,2,False,Otoño
2019-10-02,2019-10-02 09:35:14.278,card,ANON-2019-3703-1995,31.6,Americano with Milk,False,10,2019,2,False,Otoño
2019-10-02,2019-10-02 11:20:48.819,card,ANON-2019-2541-3864,22.8,Espresso,False,10,2019,2,False,Otoño
2019-10-02,2019-10-02 11:59:46.332,card,ANON-2019-6458-2922,38.8,Cappuccino,False,10,2019,2,False,Otoño
2019-10-02,2019-10-02 13:23:21.033,cash,PAGO-EFECTIVO,35.6,Americano with Milk,False,10,2019,2,False,Otoño
2019-10-02,2019-10-02 16:36:36.388,card,ANON-2019-4770-3172,23.2,Cortado,False,10,2019,2,False,Otoño
2019-10-02,2019-10-02 18:26:52.330,card,ANON-2019-6007-3009,32.6,Americano with Milk,False,10,2019,2,False,Otoño
2019-10-02,2019-10-02 20:15:45.529,card,ANON-2019-7455-0176,43.0,Cocoa,False,10,2019,2,False,Otoño
2019-10-02,2019-10-02 22:49:09.849,card,ANON-2019-9608-3545,36.6,Americano with Milk,False,10,2019,2,False,Otoño
2019-10-03,2019-10-03 00:35:29.510,cash,PAGO-EFECTIVO,20.3,Espresso,False,10,2019,3,False,Otoño
2019-10-03,2019-10-03 04:11:37.756,card,ANON-2019-2405-1675,28.0,Americano,False,10,2019,3,False,Otoño
2019-10-03,2019-10-03 04:53:07.108,card,ANON-2019-7126-1124,37.3,Hot Chocolate,False,10,2019,3,False,Otoño
2019-10-03,2019-10-03 08:53:24.106,card,ANON-2019-4975-3500,38.7,Latte,False,10,2019,3,False,Otoño
2019-10-03,2019-10-03 09:28:25.049,card,ANON-2019-9698-3422,39.4,Latte,False,10,2019,3,False,Otoño
2019-10-03,2019-10-03 10:17:05.544,cash,PAGO-EFECTIVO,41.0,Cappuccino,False,10,2019,3,False,Otoño
2019-10-03,2019-10-03 11:21:00.259,card,ANON-2019-5915-0088,31.7,Americano with Milk,False,10,2019,3,False,Otoño
2019-10-03,2019-10-03 14:15:38.939,card,ANON-2019-1519-0761,34.4,Latte,False,10,2019,3,False,Otoño
2019-10-03,2019-10-03 14:23:52.870,card,ANON-2019-2338-3264,33.1,Americano with Milk,False,10,2019,3,False,Otoño
2019-10-03,2019-10-03 15:50:29.171,card,ANON-2019-6882-2976,40.4,Latte,False,10,2019,3,False,Otoño
2019-10-03,2019-10-03 21:43:40.928,card,ANON-2019-6994-0331,29.6,Americano with Milk,False,10,2019,3,False,Otoño
2019-10-03,2019-10-03 21:53:07.236,card,ANON-2019-7637-1380,32.7,Americano with Milk,False,10,2019,3,False,Otoño
2019-10-04,2019-10-04 02:45:29.775,card,ANON-2019-7232-0169,24.9,Cortado,False,10,2019,4,False,Otoño
2019-10-04,2019-10-04 11:31:08.105,card,ANON-2019-6233-2313,26.2,Americano,False,10,2019,4,False,Otoño
2019-10-04,2019-10-04 13:25:15.676,card,ANON-2019-8955-1111,33.4,Latte,False,10,2019,4,False,Otoño
2019-10-04,2019-10-04 15:27:04.927,card,ANON-2019-9042-0228,33.3,Cappuccino,False,10,2019,4,False,Otoño
2019-10-05,2019-10-05 01:49:56.858,card,ANON-2019-1274-0752,34.6,Latte,False,10,2019,5,True,Otoño
2019-10-05,2019-10-05 05:07:29.470,card,ANON-2019-3586-3575,37.4,Cappuccino,False,10,2019,5,True,Otoño
2019-10-05,2019-10-05 08:08:26.394,card,ANON-2019-8780-1875,28.6,Americano with Milk,False,10,2019,5,True,Otoño
2019-10-05,2019-10-05 10:11:17.980,card,ANON-2019-8446-3871,31.9,Americano with Milk,False,10,2019,5,True,Otoño
2019-10-05,2019-10-05 17:44:41.528,cash,PAGO-EFECTIVO,38.4,Cocoa,False,10,2019,5,True,Otoño
2019-10-05,2019-10-05 22:52:41.913,card,ANON-2019-4983-2635,31.9,Americano,False,10,2019,5,True,Otoño
2019-10-06,2019-10-06 03:14:51.481,card,ANON-2019-2650-1499,24.9,Espresso,False,10,2019,6,True,Otoño
2019-10-06,2019-10-06 04:58:20.154,card,ANON-2019-1709-2168,34.0,Cocoa,False,10,2019,6,True,Otoño
2019-10-06,2019-10-06 06:47:46.193,cash,PAGO-EFECTIVO,32.0,Latte,False,10,2019,6,True,Otoño
2019-10-06,2019-10-06 08:11:19.864,cash,PAGO-EFECTIVO,34.8,Hot Chocolate,False,10,2019,6,True,Otoño
2019-10-06,2019-10-06 12:04:07.739,card,ANON-2019-5986-2478,26.6,Americano,False,10,2019,6,True,Otoño
2019-10-06,2019-10-06 14:49:45.352,cash,PAGO-EFECTIVO,32.5,Americano with Milk,False,10,2019,6,True,Otoño
2019-10-06,2019-10-06 20:43:03.353,card,ANON-2019-3906-1767,28.3,Americano with Milk,False,10,2019,6,True,Otoño
2019-10-06,2019-10-06 21:00:47.478,card,ANON-2019-8253-0238,36.8,Cocoa,False,10,2019,6,True,Otoño
2019-10-06,2019-10-06 21:05:45.212,card,ANON-2019-7350-3228,29.2,Americano with Milk,False,10,2019,6,True,Otoño
2019-10-06,2019-10-06 22:21:31.797,card,ANON-2019-3173-1284,34.1,Latte,False,10,2019,6,True,Otoño
2019-10-07,2019-10-07 00:55:24.609,card,ANON-2019-1157-0978,44.1,Hot Chocolate,False,10,2019,0,False,Otoño
2019-10-07,2019-10-07 03:21:32.337,cash,PAGO-EFECTIVO,22.9,Americano,False,10,2019,0,False,Otoño
2019-10-07,2019-10-07 03:44:59.923,card,ANON-2019-3048-1566,17.4,Cortado,False,10,2019,0,False,Otoño
2019-10-07,2019-10-07 05:49:46.961,card,ANON-2019-8109-3123,33.9,Americano with Milk,False,10,2019,0,False,Otoño
2019-10-07,2019-10-07 06:45:18.411,card,ANON-2019-7208-1770,34.3,Latte,False,10,2019,0,False,Otoño
2019-10-07,2019-10-07 08:24:40.000,card,ANON-2019-9723-3098,25.0,Americano,False,10,2019,0,False,Otoño
2019-10-07,2019-10-07 08:59:38.379,card,ANON-2019-3690-3418,32.9,Latte,False,10,2019,0,False,Otoño
2019-10-07,2019-10-07 14:37:00.529,card,ANON-2019-2989-3388,32.1,Cortado,False,10,2019,0,False,Otoño
2019-10-07,2019-10-07 17:09:10.012,card,ANON-2019-9115-3511,34.8,Hot Chocolate,False,10,2019,0,False,Otoño
2019-10-07,2019-10-07 20:44:20.082,card,ANON-2019-3858-0366,38.9,Americano with Milk,False,10,2019,0,False,Otoño
2019-10-07,2019-10-07 23:18:04.855,cash,PAGO-EFECTIVO,31.1,Cortado,False,10,2019,0,False,Otoño
2019-10-08,2019-10-08 00:22:36.756,cash,PAGO-EFECTIVO,26.1,Americano with Milk,False,10,2019,1,False,Otoño
2019-10-08,2019-10-08 00:25:14.569,card,ANON-2019-4714-1652,28.4,Americano,False,10,2019,1,False,Otoño
2019-10-08,2019-10-08 01:08:03.091,card,ANON-2019-3354-1840,40.1,Cappuccino,False,10,2019,1,False,Otoño
2019-10-08,2019-10-08 04:33:27.339,card,ANON-2019-4203-0800,39.7,Hot Chocolate,False,10,2019,1,False,Otoño
2019-10-08,2019-10-08 04:58:47.921,card,ANON-2019-5349-0126,28.2,Americano with Milk,False,10,2019,1,False,Otoño
2019-10-08,2019-10-08 07:45:37.982,card,ANON-2019-9202-3536,22.3,Cortado,False,10,2019,1,False,Otoño
2019-10-08,2019-10-08 09:40:37.890,card,ANON-2019-7363-1033,39.2,Cappuccino,False,10,2019,1,False,Otoño
2019-10-08,2019-10-08 11:49:02.547,card,ANON-2019-9270-2573,36.2,Cocoa,False,10,2019,1,False,Otoño
2019-10-08,2019-10-08 14:12:28.953,card,ANON-2019-4898-0368,29.7,Cortado,False,10,2019,1,False,Otoño
2019-10-08,2019-10-08 16:40:01.750,card,ANON-2019-9595-0223,37.2,Cocoa,False,10,2019,1,False,Otoño
2019-10-08,2019-10-08 17:27:00.710,card,ANON-2019-1568-2094,37.5,Hot Chocolate,False,10,2019,1,False,Otoño
2019-10-09,2019-10-09 02:52:50.996,card,ANON-2019-8836-2920,37.4,Latte,False,10,2019,2,False,Otoño
2019-10-09,2019-10-09 04:45:50.260,card,ANON-2019-3470-1173,24.5,Espresso,False,10,2019,2,False,Otoño
2019-10-09,2019-10-09 09:49:39.440,cash,PAGO-EFECTIVO,31.9,Latte,False,10,2019,2,False,Otoño
2019-10-09,2019-10-09 13:15:25.025,card,ANON-2019-6437-1679,34.1,Latte,False,10,2019,2,False,Otoño
2019-10-09,2019-10-09 13:30:26.605,card,ANON-2019-8944-1911,37.1,Cappuccino,False,10,2019,2,False,Otoño
2019-10-09,2019-10-09 15:25:32.220,cash,PAGO-EFECTIVO,30.7,Americano with Milk,False,10,2019,2,False,Otoño
2019-10-09,2019-10-09 18:35:30.946,card,ANON-2019-5250-3266,38.4,Latte,False,10,2019,2,False,Otoño
2019-10-09,2019-10-09 21:32:59.532,card,ANON-2019-5991-2160,30.2,Americano with Milk,False,10,2019,2,False,Otoño
2019-10-09,2019-10-09 23:16:09.965,card,ANON-2019-6484-0803,36.2,Cocoa,False,10,2019,2,False,Otoño
2019-10-09,2019-10-09 23:51:33.655,card,ANON-2019-8018-3289,34.7,Cappuccino,False,10,2019,2,False,Otoño
2019-10-10,2019-10-10 01:10:09.870,card,ANON-2019-9209-0940,34.9,Cappuccino,False,10,2019,3,False,Otoño
2019-10-10,2019-10-10 01:39:04.298,card,ANON-2019-7967-3156,42.8,Cappuccino,False,10,2019,3,False,Otoño
2019-10-10,2019-10-10 07:29:48.134,card,ANON-2019-3042-0482,23.7,Cappuccino,False,10,2019,3,False,Otoño
2019-10-10,2019-10-10 08:25:12.247,card,ANON-2019-9524-1189,29.1,Americano with Milk,False,10,2019,3,False,Otoño
2019-10-10,2019-10-10 08:49:03.645,card,ANON-2019-7381-0167,22.9,Cortado,False,10,2019,3,False,Otoño
2019-10-10,2019-10-10 08:49:08.902,cash,PAGO-EFECTIVO,29.3,Americano,False,10,2019,3,False,Otoño
2019-10-10,2019-10-10 09:49:27.394,card,ANON-2019-3395-3066,31.1,Cocoa,False,10,2019,3,False,Otoño
2019-10-10,2019-10-10 12:03:55.663,card,ANON-2019-5169-3343,32.0,Cappuccino,False,10,2019,3,False,Otoño
2019-10-10,2019-10-10 13:35:36.852,card,ANON-2019-3787-2324,18.4,Espresso,False,10,2019,3,False,Otoño
2019-10-10,2019-10-10 16:44:54.850,card,ANON-2019-5825-1053,30.6,Latte,False,10,2019,3,False,Otoño
2019-10-10,2019-10-10 18:48:57.777,card,ANON-2019-3318-2811,35.4,Cocoa,False,10,2019,3,False,Otoño
2019-10-10,2019-10-10 18:52:53.218,card,ANON-2019-1834-3025,33.4,Latte,False,10,2019,3,False,Otoño
2019-10-10,2019-10-10 21:37:35.678,card,ANON-2019-3547-3002,39.8,Latte,False,10,2019,3,False,Otoño
2019-10-10,2019-10-10 23:43:32.790,card,ANON-2019-5806-0307,31.2,Americano with Milk,False,10,2019,3,False,Otoño
2019-10-11,2019-10-11 00:12:11.889,card,ANON-2019-1958-0078,38.6,Cappuccino,False,10,2019,4,False,Otoño
2019-10-11,2019-10-11 00:13:26.869,cash,PAGO-EFECTIVO,28.2,Americano,False,10,2019,4,False,Otoño
2019-10-11,2019-10-11 01:14:22.375,card,ANON-2019-6832-2144,34.2,Latte,False,10,2019,4,False,Otoño
2019-10-11,2019-10-11 01:22:18.593,card,ANON-2019-2287-2163,35.9,Cappuccino,False,10,2019,4,False,Otoño
2019-10-11,2019-10-11 03:57:54.216,card,ANON-2019-3880-0649,37.5,Cocoa,False,10,2019,4,False,Otoño
2019-10-11,2019-10-11 08:42:53.450,card,ANON-2019-7304-1575,28.1,Americano,False,10,2019,4,False,Otoño
2019-10-11,2019-10-11 10:55:43.942,card,ANON-2019-4281-1463,25.9,Americano,False,10,2019,4,False,Otoño
2019-10-11,2019-10-11 12:47:12.000,card,ANON-2019-9196-2278,26.5,Americano,False,10,2019,4,False,Otoño
2019-10-11,2019-10-11 13:49:49.131,card,ANON-2019-3140-1234,27.1,Cortado,False,10,2019,4,False,Otoño
2019-10-11,2019-10-11 17:15:22.757,card,ANON-2019-4519-0843,38.1,Latte,False,10,2019,4,False,Otoño
2019-10-11,2019-10-11 17:20:20.488,card,ANON-2019-8355-0474,29.9,Americano with Milk,False,10,2019,4,False,Otoño
2019-10-11,2019-10-11 17:48:59.825,card,ANON-2019-9237-2242,35.8,Latte,False,10,2019,4,False,Otoño
2019-10-11,2019-10-11 21:54:06.125,cash,PAGO-EFECTIVO,34.7,Latte,False,10,2019,4,False,Otoño
2019-10-12,2019-10-12 02:10:16.272,card,ANON-2019-9871-1091,33.3,Latte,False,10,2019,5,True,Otoño
2019-10-12,2019-10-12 05:11:11.054,card,ANON-2019-4196-2930,29.7,Americano with Milk,False,10,2019,5,True,Otoño
2019-10-12,2019-10-12 05:56:38.161,card,ANON-2019-8785-2881,25.5,Americano with Milk,False,10,2019,5,True,Otoño
2019-10-12,2019-10-12 07:12:48.059,card,ANON-2019-5833-0671,33.5,Latte,False,10,2019,5,True,Otoño
2019-10-12,2019-10-12 13:59:37.396,card,ANON-2019-7944-2120,34.5,Cappuccino,False,10,2019,5,True,Otoño
2019-10-12,2019-10-12 14:34:02.815,card,ANON-2019-2025-0844,35.1,Cappuccino,False,10,2019,5,True,Otoño
2019-10-12,2019-10-12 15:43:36.376,card,ANON-2019-5863-2916,29.8,Americano,False,10,2019,5,True,Otoño
2019-10-12,2019-10-12 16:11:58.093,card,ANON-2019-1906-2273,25.7,Americano,False,10,2019,5,True,Otoño
2019-10-12,2019-10-12 18:13:03.862,card,ANON-2019-9381-1206,27.5,Americano,False,10,2019,5,True,Otoño
2019-10-12,2019-10-12 19:48:29.699,card,ANON-2019-5543-1945,29.2,Americano with Milk,False,10,2019,5,True,Otoño
2019-10-12,2019-10-12 19:48:36.906,card,ANON-2019-8965-2083,32.2,Latte,False,10,2019,5,True,Otoño
2019-10-12,2019-10-12 22:29:23.626,card,ANON-2019-8798-0762,27.1,Americano,False,10,2019,5,True,Otoño
2019-10-13,2019-10-13 03:39:54.478,cash,PAGO-EFECTIVO,34.1,Cappuccino,False,10,2019,6,True,Otoño
2019-10-13,2019-10-13 04:28:00.140,cash,PAGO-EFECTIVO,34.6,Hot Chocolate,False,10,2019,6,True,Otoño
2019-10-13,2019-10-13 06:19:28.000,card,ANON-2019-1654-1313,35.8,Cappuccino,False,10,2019,6,True,Otoño
2019-10-13,2019-10-13 12:34:06.827,card,ANON-2019-3165-3134,26.8,Americano,False,10,2019,6,True,Otoño
2019-10-13,2019-10-13 13:18:43.780,card,ANON-2019-2083-0945,31.3,Cocoa,False,10,2019,6,True,Otoño
2019-10-13,2019-10-13 20:04:22.425,card,ANON-2019-4041-2860,38.7,Latte,False,10,2019,6,True,Otoño
2019-10-13,2019-10-13 20:20:03.991,card,ANON-2019-4114-0129,27.0,Americano with Milk,False,10,2019,6,True,Otoño
2019-10-13,2019-10-13 20:28:09.868,card,ANON-2019-2017-0668,40.5,Cappuccino,False,10,2019,6,True,Otoño
2019-10-13,2019-10-13 21:12:48.282,card,ANON-2019-6198-3254,25.9,Americano,False,10,2019,6,True,Otoño
2019-10-14,2019-10-14 03:43:56.227,card,ANON-2019-3663-2096,26.6,Americano with Milk,False,10,2019,0,False,Otoño
2019-10-14,2019-10-14 04:00:35.295,card,ANON-2019-2377-3423,41.0,Cappuccino,False,10,2019,0,False,Otoño
2019-10-14,2019-10-14 04:39:51.922,card,ANON-2019-1425-3629,42.9,Hot Chocolate,False,10,2019,0,False,Otoño
2019-10-14,2019-10-14 04:58:01.359,card,ANON-2019-4493-1992,37.9,Latte,False,10,2019,0,False,Otoño
2019-10-14,2019-10-14 07:00:51.012,card,ANON-2019-5543-0159,36.7,Latte,False,10,2019,0,False,Otoño
2019-10-14,2019-10-14 08:23:05.700,card,ANON-2019-3298-0858,39.2,Latte,False,10,2019,0,False,Otoño
2019-10-14,2019-10-14 08:34:38.049,card,ANON-2019-9898-2699,32.9,Cocoa,False,10,2019,0,False,Otoño
2019-10-14,2019-10-14 10:16:38.831,cash,PAGO-EFECTIVO,27.9,Americano with Milk,False,10,2019,0,False,Otoño
2019-10-14,2019-10-14 16:00:16.449,card,ANON-2019-2462-1122,27.5,Americano with Milk,False,10,2019,0,False,Otoño
2019-10-14,2019-10-14 19:44:09.408,cash,PAGO-EFECTIVO,36.6,Latte,False,10,2019,0,False,Otoño
2019-10-14,2019-10-14 23:23:51.782,card,ANON-2019-7248-2379,31.6,Latte,False,10,2019,0,False,Otoño
2019-10-15,2019-10-15 04:47:31.454,card,ANON-2019-1817-3480,30.2,Cappuccino,False,10,2019,1,False,Otoño
2019-10-15,2019-10-15 10:00:42.657,card,ANON-2019-5295-0339,46.0,Cappuccino,False,10,2019,1,False,Otoño
2019-10-15,2019-10-15 10:42:06.242,card,ANON-2019-7337-0934,28.3,Americano,False,10,2019,1,False,Otoño
2019-10-15,2019-10-15 11:26:55.779,card,ANON-2019-1432-3498,21.6,Americano,False,10,2019,1,False,Otoño
2019-10-15,2019-10-15 12:44:09.881,card,ANON-2019-4389-0831,30.1,Americano with Milk,False,10,2019,1,False,Otoño
2019-10-15,2019-10-15 13:24:07.866,card,ANON-2019-5974-3475,38.0,Latte,False,10,2019,1,False,Otoño
2019-10-15,2019-10-15 14:03:29.560,card,ANON-2019-8194-3521,39.5,Latte,False,10,2019,1,False,Otoño
2019-10-15,2019-10-15 15:06:58.192,card,ANON-2019-4615-2024,40.9,Cocoa,False,10,2019,1,False,Otoño
2019-10-15,2019-10-15 15:25:58.429,card,ANON-2019-6821-1884,28.9,Americano,False,10,2019,1,False,Otoño
2019-10-15,2019-10-15 17:04:45.854,card,ANON-2019-4707-1466,40.5,Hot Chocolate,False,10,2019,1,False,Otoño
2019-10-15,2019-10-15 18:07:00.215,card,ANON-2019-2465-2895,36.8,Latte,False,10,2019,1,False,Otoño
2019-10-15,2019-10-15 20:20:10.198,card,ANON-2019-5028-3170,29.7,Americano,False,10,2019,1,False,Otoño
2019-10-15,2019-10-15 23:03:45.216,card,ANON-2019-2133-0047,29.7,Americano with Milk,False,10,2019,1,False,Otoño
2019-10-16,2019-10-16 01:00:00.317,cash,PAGO-EFECTIVO,34.3,Hot Chocolate,False,10,2019,2,False,Otoño
2019-10-16,2019-10-16 03:24:49.727,card,ANON-2019-6963-2058,39.6,Latte,False,10,2019,2,False,Otoño
2019-10-16,2019-10-16 04:14:15.145,cash,PAGO-EFECTIVO,29.8,Latte,False,10,2019,2,False,Otoño
2019-10-16,2019-10-16 04:15:39.780,cash,PAGO-EFECTIVO,39.0,Latte,False,10,2019,2,False,Otoño
2019-10-16,2019-10-16 10:16:04.715,card,ANON-2019-7987-3726,34.4,Latte,False,10,2019,2,False,Otoño
2019-10-16,2019-10-16 11:40:34.840,card,ANON-2019-9270-0156,28.1,Americano,False,10,2019,2,False,Otoño
2019-10-16,2019-10-16 12:12:49.823,cash,PAGO-EFECTIVO,33.9,Latte,False,10,2019,2,False,Otoño
2019-10-16,2019-10-16 14:01:39.450,card,ANON-2019-2938-1406,31.3,Americano with Milk,False,10,2019,2,False,Otoño
2019-10-16,2019-10-16 15:23:51.310,card,ANON-2019-9856-2215,26.6,Americano,False,10,2019,2,False,Otoño
2019-10-16,2019-10-16 17:48:17.683,card,ANON-2019-8144-2137,32.3,Cappuccino,False,10,2019,2,False,Otoño
2019-10-16,2019-10-16 20:20:53.675,card,ANON-2019-6108-3413,21.4,Americano,False,10,2019,2,False,Otoño
2019-10-17,2019-10-17 03:04:07.655,cash,PAGO-EFECTIVO,39.6,Cappuccino,False,10,2019,3,False,Otoño
2019-10-17,2019-10-17 04:56:21.526,card,ANON-2019-7929-0393,34.1,Cocoa,False,10,2019,3,False,Otoño
2019-10-17,2019-10-17 05:42:37.927,card,ANON-2019-8496-1175,36.7,Latte,False,10,2019,3,False,Otoño
2019-10-17,2019-10-17 07:41:01.304,card,ANON-2019-6283-3489,27.5,Americano with Milk,False,10,2019,3,False,Otoño
2019-10-17,2019-10-17 10:47:34.253,card,ANON-2019-8005-1080,33.5,Americano,False,10,2019,3,False,Otoño
2019-10-17,2019-10-17 12:13:11.270,card,ANON-2019-5748-1346,30.3,Cocoa,False,10,2019,3,False,Otoño
2019-10-17,2019-10-17 14:04:06.766,card,ANON-2019-9014-3759,36.2,Latte,False,10,2019,3,False,Otoño
2019-10-17,2019-10-17 14:44:49.884,cash,PAGO-EFECTIVO,24.8,Americano,False,10,2019,3,False,Otoño
2019-10-17,2019-10-17 16:28:47.313,card,ANON-2019-6641-1444,30.3,Americano with Milk,False,10,2019,3,False,Otoño
2019-10-17,2019-10-17 17:35:13.071,card,ANON-2019-6738-3591,35.8,Cappuccino,False,10,2019,3,False,Otoño
2019-10-17,2019-10-17 17:40:32.612,card,ANON-2019-9383-1747,26.1,Americano,False,10,2019,3,False,Otoño
2019-10-17,2019-10-17 18:04:42.379,card,ANON-2019-5909-2713,20.6,Espresso,False,10,2019,3,False,Otoño
2019-10-17,2019-10-17 22:33:06.840,card,ANON-2019-4625-0736,38.3,Cappuccino,False,10,2019,3,False,Otoño
2019-10-18,2019-10-18 06:57:31.715,card,ANON-2019-1391-0977,35.1,Cappuccino,False,10,2019,4,False,Otoño
2019-10-18,2019-10-18 07:42:21.243,card,ANON-2019-9243-1469,36.2,Cappuccino,False,10,2019,4,False,Otoño
2019-10-18,2019-10-18 08:47:03.940,card,ANON-2019-1221-3136,36.4,Cocoa,False,10,2019,4,False,Otoño
2019-10-18,2019-10-18 08:48:59.425,card,ANON-2019-3155-1754,20.9,Cortado,False,10,2019,4,False,Otoño
2019-10-18,2019-10-18 09:32:54.492,card,ANON-2019-5320-3397,40.6,Latte,False,10,2019,4,False,Otoño
2019-10-18,2019-10-18 12:36:02.414,cash,PAGO-EFECTIVO,30.7,Latte,False,10,2019,4,False,Otoño
2019-10-18,2019-10-18 15:44:01.606,card,ANON-2019-9253-3907,30.2,Americano with Milk,False,10,2019,4,False,Otoño
2019-10-18,2019-10-18 17:14:13.453,cash,PAGO-EFECTIVO,32.0,Americano with Milk,False,10,2019,4,False,Otoño
2019-10-18,2019-10-18 17:45:24.596,card,ANON-2019-7982-3837,35.8,Hot Chocolate,False,10,2019,4,False,Otoño
2019-10-18,2019-10-18 19:56:10.899,cash,PAGO-EFECTIVO,27.4,Americano,False,10,2019,4,False,Otoño
2019-10-18,2019-10-18 20:51:36.205,card,ANON-2019-1760-1394,35.0,Hot Chocolate,False,10,2019,4,False,Otoño
2019-10-19,2019-10-19 02:00:39.708,card,ANON-2019-8138-3392,34.8,Latte,False,10,2019,5,True,Otoño
2019-10-19,2019-10-19 12:02:07.591,card,ANON-2019-2391-3785,42.9,Cappuccino,False,10,2019,5,True,Otoño
2019-10-19,2019-10-19 12:23:15.982,cash,PAGO-EFECTIVO,32.7,Americano with Milk,False,10,2019,5,True,Otoño
2019-10-19,2019-10-19 17:09:53.536,card,ANON-2019-5037-0783,23.6,Cortado,False,10,2019,5,True,Otoño
2019-10-19,2019-10-19 21:36:42.680,card,ANON-2019-7256-0477,29.2,Americano,False,10,2019,5,True,Otoño
2019-10-19,2019-10-19 22:23:00.107,card,ANON-2019-7313-1624,32.1,Cappuccino,False,10,2019,5,True,Otoño
2019-10-20,2019-10-20 00:19:20.541,card,ANON-2019-5762-1363,36.3,Americano with Milk,False,10,2019,6,True,Otoño
